menus_id,名字,平均分,收藏,浏览,工艺,口味,时间,难度,主料,辅料,禁忌综合,糖,脂肪,热量
5976,红豆汤圆,4.705, 63 收藏 , 8891 浏览,煮,甜味,15分钟,初中水平,"['糯米粉 250克', '红豆馅 360克']",['水 适量'],"['高血糖人群 尽量不吃', '减肥人群 控制少吃', '高血脂人群 控制少吃', '高血压人群 控制少吃', '儿童 控制少吃']",47.11克,0.5克,291.9大卡
4485,凉拌花生米咸菜,4.114, 21 收藏 , 82741 浏览,拌,咸鲜味,30分钟,初中水平,"['花生仁(生) 400克', '芹菜 50克', '胡萝卜 30克']","['盐 1勺', '鸡精 1克', '辣椒油 1勺', '八角 2个', '花椒 2克']","['高血脂人群 尽量不吃', '减肥人群 尽量不吃', '高血压人群 控制少吃', '高血糖人群 尽量不吃', '儿童 控制少吃']",13.86克,36.4克,475.2大卡
3817,干煸茄丝,4.266, 17 收藏 , 21900 浏览,炸,家常味,10分钟,中级掌勺,['圆茄子 1个'],"['玉米淀粉 30克', '红辣椒 2个', '盐 2克', '白糖 3克', '生抽 5克', '蒜 5克', '葱 5克', '姜末 少许', '料酒 2克', '白芝麻 少许']","['高血压人群 控制少吃', '高血糖人群 尽量不吃', '减肥人群 控制少吃', '高血脂人群 控制少吃', '儿童 控制少吃']",11.9克,1.6克,87.7大卡
9410,豆腐包肉,4.682, 5 收藏 , 6137 浏览,焖,家常味,30分钟,未知,"['豆腐包 适量', '瘦肉 适量', '香菇 适量', '黄瓜 1条', '大蒜 1个']","['盐 适量', '酱油 适量']","['高血压人群 建议多吃', '减肥人群 建议多吃', '高血脂人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",3.15克,1.2克,44.3大卡
12558,藤椒鱼,3.852, 1418 收藏 , 19547 浏览,煮,香辣味,60分钟,新手尝试,"['青鱼1条 50克', '豆芽 200克', '生菜 100克', '鸡蛋 1个']","['豆瓣酱 1大勺', '料酒 1勺', '盐 4勺', '干辣椒 适量', '金龙鱼藤椒油 1勺', ' 食用油 适量', '葱姜蒜 适量 ', '新鲜藤椒 适量  ']","['高血压人群 控制少吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '儿童 控制少吃']",2.52克,4.1克,67.1大卡
7182,鱼香茄子,3.286, 646 收藏 , 10231 浏览,干煸,家常味,30分钟,新手尝试,['茄子 500克'],"['豆瓣酱 1勺', '植物油 适量', '生抽 1勺', '大蒜 2瓣', '白砂糖 3克', '小葱 2根', '醋 1勺', '盐 1勺', '淀粉 1勺', '红辣椒 2个']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '高血糖人群 建议多吃', '减肥人群 建议多吃', '儿童 控制少吃']",4.06克,1.1克,35.8大卡
7610,水晶猪皮冻,4.874, 44 收藏 , 17457 浏览,煮,甜味,15分钟,高级厨师,['猪皮 500克'],"['生姜 10克', '陈皮 5克', '八角 1个', '香叶 2片', '柠檬皮 适量']","['高血脂人群 控制少吃', '减肥人群 尽量不吃', '高血压人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",0.7克,26.6克,346.7大卡
13291,胡萝卜尖椒炒豆腐皮,3.094, 5 收藏 , 2677 浏览,炒,家常味,5分钟,新手尝试,"['豆腐皮 2张', '胡萝卜 100克', '尖椒 1个']","['油 适量', '盐 1勺', '蒜片 适量', '生抽 1勺']","['高血脂人群 控制少吃', '高血压人群 控制少吃', '减肥人群 尽量不吃', '高血糖人群 控制少吃', '儿童 控制少吃']",7.91克,18.3克,340.2大卡
1566,乌鸡馄饨拌辣酱,3.763, 5 收藏 , 4955 浏览,蒸,麻辣味,15分钟,初级入门,"['乌鸡腿 2只', '馄饨皮 3人份']","['盐 适量', '蒜蓉辣椒酱 30毫升', '蚝油 50毫升', '老干妈水豆豉 20毫升', '台式辣酱 20毫升', '料酒 1汤匙', '麻油 2汤匙', '薄盐生抽 10毫升', '蛋清 1个']","['减肥人群 控制少吃', '高血糖人群 控制少吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 控制少吃']",9.59克,2.4克,105.6大卡
13546,蚝油鸡翅,3.146, 30 收藏 , 66476 浏览,烧,咸鲜味,30分钟,新手尝试,"['鸡中翅 400克', '蚝油 25克']","['白酒 8毫升', '生姜 10克', '白皮蒜 15克', '食盐 3克', '老抽 2克', '冰糖 15克']","['高血脂人群 控制少吃', '高血压人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 建议多吃']",4.76克,11.9克,178.4大卡
8509,黑加仑冰粉,4.287, 5 收藏 , 47787 浏览,其它工艺,家常味,数小时,初级入门,"['黑加仑 300克', '冰粉 15克', '开水 700克']",['淀粉或面粉 2汤匙'],"['高血糖人群 建议多吃', '减肥人群 建议多吃', '高血压人群 建议多吃', '高血脂人群 建议多吃', '儿童 建议多吃']",0.56克,0克,3.3大卡
13627,年夜饭-展翅高飞可乐翅爪，新一年能飞能,4.653, 397 收藏 , 2895 浏览,炖,咸鲜味,30分钟,未知,"['翅中 若干', '鸡爪 若干', '可乐 300毫升']","['料酒 适量', '姜片 若干', '生抽 适量', '老抽 适量', '八角 3个', '葱末 适量']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 建议多吃']",7.21克,4.7克,108.5大卡
2935,海鱼炖豆腐,4.784, 0 收藏 , 4760 浏览,炖,咸鲜味,15分钟,未知,"['小海鱼 10条', '豆腐 8两']","['葱姜蒜红椒 少许', '生抽酱油 适量', '盐 少许', '豆瓣酱 一勺', '辣豆豉酱 一勺', '香葱碎 少许', '料酒 适量', '花椒 几粒']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",1.75克,4.3克,98大卡
12509,酸菜鱼,3.576, 3061 收藏 , 33629 浏览,煮,酸辣味,30分钟,中级掌勺,"['草鱼 1条', '酸菜 400克', '鸡蛋 1个', '泡椒 50克']","['食盐 3克', '白胡椒粉 1克', '葱 10克', '姜 3克', '小米椒 5个', '野山椒 10粒', '料酒 2勺', '淀粉 2克', '干辣椒 适量', '花椒 30粒', '油 适量']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 控制少吃', '儿童 控制少吃']",7.28克,3.3克,82.2大卡
1024,红烧带鱼,4.424, 10005 收藏 , 80488 浏览,烧,咸鲜味,15分钟,新手尝试,['带鱼 500克'],"['油 50毫升', '蒜瓣 10克', '小葱 10克', '生姜 10克', '黄酒 40毫升', '红烧酱油 30毫升', '生粉 少许']","['高血压人群 建议多吃', '高血脂人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 建议多吃']",2.24克,10.5克,149.2大卡
4042,鱼香肉丝,3.395, 4 收藏 , 3119 浏览,炒,酸甜味,10分钟,未知,"['猪里脊 一碗', '土豆 适量', '胡萝卜 一点', '青椒 适量']","['姜 一点儿', '郫县豆瓣酱 适量', '番茄酱 一袋']","['减肥人群 建议多吃', '高血糖人群 控制少吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 控制少吃']",6.16克,3.2克,99.3大卡
5683,锅包肉,4.894, 441 收藏 , 74564 浏览,炸,酸甜味,30分钟,中级掌勺,"['里脊肉 3两左右', '大葱白 适量', '胡萝卜 适量', '鸡蛋 1个']","['盐 适量', '淀粉 适量', '油 适量', '白醋 适量', '白糖 适量']","['高血压人群 控制少吃', '高血脂人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",9.94克,7.4克,152大卡
12014,糖醋荷包蛋,3.572, 17 收藏 , 52003 浏览,煎,酸甜味,15分钟,初中水平,"['鸡蛋 4个', '香菜 1根']","['老陈醋 1匙', '细砂糖 1匙', '生抽 1匙', '蚝油 1匙']","['高血脂人群 建议多吃', '高血压人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 建议多吃']",5.53克,8.6克,147.7大卡
6374,照烧鸡腿,4.489, 1634 收藏 , 25257 浏览,烧,咸鲜味,15分钟,新手尝试,['鸡腿 3根'],"['酱油 1勺', '白砂糖 1勺', '盐 1克', '水 2勺', '料酒 2勺', '白胡椒粉 少许']","['减肥人群 控制少吃', '高血糖人群 建议多吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",3.78克,4.5克,113.9大卡
7785,醋溜土豆丝,3.016, 20 收藏 , 4834 浏览,炒,酸辣味,15分钟,初级入门,['土豆 200克'],"['尖椒 20克', '醋 2勺', '葱 5克']","['高血糖人群 尽量不吃', '减肥人群 建议多吃', '高血压人群 建议多吃', '高血脂人群 建议多吃', '儿童 控制少吃']",10.71克,0.2克,67.8大卡
13044,凉拌海带,4.992, 1 收藏 , 6342 浏览,拌,家常味,10分钟,初中水平,['海带 200克'],"['大蒜 凉拌', '香葱 两根', '香醋 适量', '生抽 两勺', '小米辣 几个', '辣椒油 适量', '盐 适量']","['高血压人群 控制少吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '儿童 控制少吃']",2.38克,2.1克,36大卡
14781,菠萝咕噜肉,4.584, 206 收藏 , 89588 浏览,炒,酸甜味,15分钟,高级厨师,"['里脊肉 一块', '青红椒 两个', '菠萝 半个']","['白糖 一勺半', '白胡椒粉 0.1克', '鸡蛋 一个', '红薯淀粉 适量', '面粉 适量', '番茄酱 三勺', '水淀粉 适量']","['减肥人群 建议多吃', '高血脂人群 建议多吃', '高血糖人群 控制少吃', '高血压人群 建议多吃', '儿童 建议多吃']",8.54克,2.5克,95.7大卡
4452,虾肉萝卜烧卖,4.363, 10 收藏 , 6415 浏览,蒸,咸鲜味,30分钟,中级掌勺,"['绿萝卜 150克', '虾肉 100克', '饺子粉 200克']","['热水 适量', '植物油 1勺', '白胡椒粉 少许', '盐 1勺', '生抽 少许']","['高血糖人群 尽量不吃', '减肥人群 控制少吃', '高血压人群 建议多吃', '高血脂人群 建议多吃', '儿童 建议多吃']",22.26克,2.4克,168.3大卡
1594,日式豆腐蒸肉靡,4.898, 10 收藏 , 5592 浏览,蒸,家常味,10分钟,未知,"['日式豆腐 2个', '胡萝卜 1个', '猪肉靡 100克', '盐 2克', '味精 0.5克', '生抽 6克', '料酒 4克', '姜 2片', '淀粉 8克']",['葱 少许'],"['高血脂人群 控制少吃', '高血压人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 建议多吃']",4.27克,10.6克,146.5大卡
7655,凉拌拍黄瓜,4.073, 105 收藏 , 22213 浏览,拌,咸鲜味,10分钟,新手尝试,"['黄瓜 2根', '香醋 5克', '生抽 20克', '芝麻油 10克', '糖 15克', '盐 2克', '蒜米 4瓣']",['辣椒 3个'],"['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '儿童 控制少吃']",4.06克,2.3克,47.2大卡
13588,黄鱼烧豆腐,4.627, 16 收藏 , 53418 浏览,烧,家常味,15分钟,新手尝试,"['黄鱼 2条', '葱 1段', '生姜 1小块', '辣椒(红，尖，干) 4根', '大蒜 1个']","['淀粉 少许', '料酒 1汤匙', '盐 1茶匙', '酱油 1汤匙', '黄豆酱 1大匙', '白糖 1/2汤匙', '醋 少许']","['高血压人群 控制少吃', '减肥人群 建议多吃', '高血脂人群 建议多吃', '高血糖人群 控制少吃', '儿童 控制少吃']",5.95克,1.7克,73.8大卡
11319,香葱鲜肉生煎包,3.631, 8 收藏 , 51064 浏览,煎,家常味,30分钟,初级入门,"['面粉 500克', '猪肉 500克', '香葱 100克']","['酵母 5克', '糖 20克', '盐 0.5茶匙', '生抽 2汤匙', '蚝油 1茶匙', '芝麻油 1茶匙', '花生油 少许', '炒香黑芝麻 少许']","['高血脂人群 控制少吃', '减肥人群 尽量不吃', '高血糖人群 尽量不吃', '高血压人群 控制少吃', '儿童 控制少吃']",23.87克,18.4克,347.2大卡
3106,香菇鹌鹑蛋炖鸡腿,3.686, 8 收藏 , 3517 浏览,炖,咸鲜味,30分钟,未知,"['鸡腿 1个', '香菇 50克', '鹌鹑蛋 50克', '蒜 5克', '姜 3克', '葱 5克', '花椒 3克', '八角 3克']","['油 1勺', '料酒 0.5勺', '糖 0.5勺', '一品鲜酱油 1勺', '韩式辣酱 2勺', '盐 1匙', '味精 0.2匙']","['减肥人群 控制少吃', '高血糖人群 控制少吃', '高血脂人群 建议多吃', '高血压人群 控制少吃', '儿童 控制少吃']",5.04克,7.1克,134.4大卡
7874,冰糖炖雪梨,3.052, 74 收藏 , 21118 浏览,炖,甜味,60分钟,未知,['雪梨 1个'],"['冰糖 3块', '枸杞 适量', '盐 3克']","['高血糖人群 尽量不吃', '减肥人群 建议多吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",13.16克,0.1克,73.5大卡
9424,糖醋里脊,3.832, 82 收藏 , 57084 浏览,炒,酸甜味,15分钟,初级入门,"['里脊 300克', '蛋清 1个']","['盐 1勺', '酱油 少许', '淀粉 适量', '葱花 1根', '姜 2片', '番茄酱 少许', '白芝麻 少许']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 建议多吃']",2.24克,5.9克,120.4大卡
8327,宫保鸡丁,4.012, 282 收藏 , 2556 浏览,炒,家常味,30分钟,未知,"['黄瓜 1条', '胡萝卜 小节', '鸡胸肉 1块', '花生 适量', '豆瓣酱 1勺']","['油 适量', '盐 适量', '耗油 适量', '醋 适量', '糖 适量', '酱油 适量', '淀粉 适量']","['高血压人群 控制少吃', '高血脂人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",7.49克,4.7克,128.6大卡
5646,西芹炒香干,4.371, 5 收藏 , 2562 浏览,炒,咸鲜味,5分钟,新手尝试,"['西芹 300克', '香干 1块']",['豆瓣酱 1勺'],"['高血压人群 建议多吃', '高血糖人群 建议多吃', '减肥人群 建议多吃', '高血脂人群 建议多吃', '儿童 建议多吃']",3.5克,0.3克,15.7大卡
5601,乌白菜炒凤尾菇,3.705, 12 收藏 , 7429 浏览,炒,家常味,5分钟,初中水平,"['白菜 400克', '平菇 150克']","['盐 2克', '油 15毫升', '大蒜 3瓣']","['高血压人群 建议多吃', '高血糖人群 建议多吃', '减肥人群 建议多吃', '高血脂人群 建议多吃', '儿童 建议多吃']",1.96克,0.3克,16.1大卡
6226,小炒四季豆,4.461, 7708 收藏 , 59656 浏览,炒,家常味,10分钟,初级入门,"['四季豆 300克', '五花肉 150克']","['葱姜蒜 适量', '老抽 1茶匙', '生抽 1茶匙', '食盐 适量', '干辣椒 5个']","['高血压人群 建议多吃', '高血脂人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 控制少吃']",3.08克,11.6克,135大卡
9700,凉拌苦瓜,4.178, 14 收藏 , 50239 浏览,其它工艺,苦香味,5分钟,新手尝试,"['苦瓜 适量', '黑木耳 适量']","['食盐 适量', '味精 适量', '香油 适量', '白糖 适量', '白醋 适量']","['高血糖人群 建议多吃', '减肥人群 建议多吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 控制少吃']",2.59克,0.2克,17.6大卡
6804,白肉凉面,4.346, 720 收藏 , 8122 浏览,拌,家常味,5分钟,新手尝试,"['新鲜二刀肉 80克', '凉面 100克']","['大蒜 3瓣', '老姜 10克', '白糖 3克', '红油 20克', '酱油 15克', '陈醋 6克', '花椒粒 1', '葱 3根', '料酒 10克', '盐 适量']","['高血脂人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 尽量不吃', '高血压人群 控制少吃', '儿童 控制少吃']",13.72克,17.4克,268.3大卡
7542,西安回民粉蒸肉,3.853, 1641 收藏 , 20186 浏览,蒸,五香味,一天,中级掌勺,"['牛腩 1000克', '面粉 150克']","['五香粉 2茶匙', '料酒 50克', '生抽 2汤匙', '白芷 5克', '花椒 30克', '葱 1/2根', '姜 4片', '食盐 25克', '鸡精 1茶匙']","['高血压人群 控制少吃', '减肥人群 控制少吃', '高血脂人群 建议多吃', '高血糖人群 控制少吃', '儿童 控制少吃']",8.33克,3.6克,143.1大卡
4130,蒜蓉炒菠菜,3.864, 576 收藏 , 10401 浏览,炒,蒜香味,5分钟,新手尝试,"['菠菜 500克', '蒜 1头']","['盐 适量', '植物油 15克']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",2.73克,3.1克,49.3大卡
2729,爽脆凉拌黄瓜,3.627, 1 收藏 , 2942 浏览,拌,其它口味,30分钟,未知,['黄瓜 两根'],"['小葱 三颗', '花椒粉 1/3小勺', '大蒜 一个', '新鲜小米辣 4个', '白芝麻 一小勺', '干辣椒面 一大勺', '香油 两大勺', '白砂糖 1/2小勺', '生抽 三大勺', '香醋 一大勺']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 控制少吃', '儿童 控制少吃']",5.95克,3.1克,67.4大卡
6019,菠菜瘦肉粥,4.037, 2616 收藏 , 17813 浏览,煮,咸鲜味,30分钟,初级入门,"['大米 60克', '菠菜 3棵', '猪里脊肉 50克']","['水 适量', '盐 1茶勺', '鸡精 1茶勺']","['高血压人群 控制少吃', '高血糖人群 尽量不吃', '减肥人群 控制少吃', '高血脂人群 建议多吃', '儿童 控制少吃']",14.07克,1.9克,122大卡
10507,西红柿牛腩,4.598, 334 收藏 , 9633 浏览,炖,酸甜味,60分钟,初中水平,"['牛腩 800克', '西红柿 4个']","['香葱 2根', '大蒜 1个', '大葱 1根', '生姜 适量', '冰糖 适量', '八角 适量', '番茄酱 2勺', '料酒 适量', '生抽 适量', '食用油 适量']","['高血脂人群 建议多吃', '减肥人群 建议多吃', '高血压人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",2.94克,2.6克,78.2大卡
9690,豆腐煲,4.666, 2097 收藏 , 16532 浏览,煮,家常味,15分钟,新手尝试,"['豆腐块 500克', '五花肉 100克']","['葱 少许', '姜 适量', '蒜 适量', '小米辣 适量', '盐 一勺', '生抽 一勺', '蚝油 一勺']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 控制少吃']",2.66克,8.5克,121.7大卡
13664,酱焖棒骨,3.648, 398 收藏 , 7038 浏览,炖,香辣味,90分钟,未知,['大棒骨 4斤'],"['姜 适量', '八角 适量', '黄豆酱 半碗', '生抽 两勺', '老抽 一勺', '蒜 适量', '干辣椒 适量', '香叶 适量', '桂皮 适量']","['高血脂人群 控制少吃', '高血压人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",7.28克,14.7克,238大卡
8839,蒸薄饼  宝宝辅食食谱,3.853, 18 收藏 , 4616 浏览,烙,家常味,10分钟,新手尝试,"['普通面粉 150克', '盐 2克 ', '玉米油 适量', '水 80克']",['蔬菜丝 / 肉丝 适量'],"['高血压人群 控制少吃', '高血糖人群 尽量不吃', '减肥人群 控制少吃', '高血脂人群 控制少吃', '儿童 控制少吃']",25.97克,4.4克,226.7大卡
