menus_id,名字,平均分,收藏,浏览,工艺,口味,时间,难度,主料,辅料,禁忌综合,糖,脂肪,热量
8665,梅干菜烧肉,3.717, 9 收藏 , 3750 浏览,烧,家常味,30分钟,未知,"['梅干菜 250克', '猪肉五花肉 2斤']","['生姜 少许', '料酒 2烧', '老抽 一勺', '生抽 一勺', '糖 50克']","['高血脂人群 控制少吃', '高血压人群 控制少吃', '减肥人群 尽量不吃', '高血糖人群 控制少吃', '儿童 控制少吃']",9.03克,27克,318.5大卡
7197,家常炒合菜,4.697, 35 收藏 , 3945 浏览,炒,家常味,5分钟,新手尝试,"['绿豆芽 200克', '菠菜 100克', '鸡蛋 2个', '胡萝卜 100克']","['香菇 1朵', '小葱 10克', '花生油 15毫升', '盐 1克', '白糖 1克', '蚝油 10克']","['高血脂人群 建议多吃', '高血压人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",3.01克,4.5克,68.1大卡
1413,茼蒿凉拌合菜,4.367, 8 收藏 , 3813 浏览,拌,咸鲜味,15分钟,未知,"['茼蒿 100克', '红辣椒 3克', '粉条 50克', '胡萝卜 30克', '花生米 20克', '鸡蛋 3个', '淀粉 1勺', '蒜 10克', '芝麻 5克', '干红辣椒 3克']","['油 1勺', '糖 1勺', '醋 2勺', '盐 2匙', '味精 0.2匙']","['高血压人群 控制少吃', '高血脂人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 尽量不吃', '儿童 控制少吃']",14克,7.2克,171.4大卡
739,芹菜炒牛肉,3.076, 9 收藏 , 3682 浏览,炒,家常味,30分钟,新手尝试,"['牛肉 200克', '芹菜 200克']","['红椒 半个', '青椒 半个', '蒜苗 1根', '盐 1勺', '料酒 2勺', '蚝油 1勺', '黑胡椒粉 1勺', '食用油 适量', '玉米淀粉 1勺']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",3.36克,2.8克,77.4大卡
7143,西芹炒虾仁,4.059, 10 收藏 , 3667 浏览,炒,咸鲜味,10分钟,初级入门,"['西芹 2根', '虾仁 100克']","['盐 适量', '现磨胡椒粉 少许', '原汁酱油 1勺', '淀粉 1勺', '植物油 适量', '姜丝 少许']","['高血压人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '高血脂人群 建议多吃', '儿童 建议多吃']",1.89克,0.3克,22.8大卡
14685,土豆胡萝卜炖鸡翅,4.482, 14 收藏 , 3393 浏览,炖,咸鲜味,30分钟,未知,"['鸡翅 8个', '土豆 2个', '胡萝卜 30克', '蒜 5克', '葱 5克', '姜 3克', '花椒 3克', '八角 3克']","['油 1勺', '一品鲜酱油 1勺', '料酒 1勺', '盐 2匙', '糖 0.5勺', '味精 0.2匙']","['高血压人群 控制少吃', '高血脂人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",6.86克,8.9克,172.3大卡
7527,[红红火火]培根番茄面,3.729, 9 收藏 , 16477 浏览,煮,家常味,10分钟,初级入门,"['真有鲤面条 1份', '鸡蛋 1个', '西红柿 1个', '培根 2片', '水 适量']","['酱油 2勺', '盐 适量']","['减肥人群 控制少吃', '高血糖人群 尽量不吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",25.97克,1.3克,183.6大卡
3279,家常烤排骨,3.846, 21 收藏 , 28135 浏览,烘焙,咸鲜味,15分钟,新手尝试,"['排骨 一斤\t', '洋葱 一个', '生抽 2汤匙', '老抽 十几滴', '盐 一小勺', '糖 2小勺']","['刷面材料：植物油 少许', '蜂蜜 少许']","['高血压人群 控制少吃', '高血脂人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",7.63克,10.1克,166.5大卡
3230,赛螃蟹,3.253, 24 收藏 , 15176 浏览,炒,咸鲜味,30分钟,中级掌勺,"['原生土鸡蛋 3个', '姜 1块']","['白醋 4汤勺', '料酒 1汤勺', '糖 2勺', '盐 少量']","['高血脂人群 建议多吃', '减肥人群 控制少吃', '高血压人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",1.12克,7.6克,117.6大卡
1549,色彩缤纷营养多，这道小清新的春雨沙拉你,3.513, 0 收藏 , 6613 浏览,拌,咸鲜味,15分钟,未知,"['格琳诺尔核桃油 1勺', '黄瓜 1根', '胡萝卜 1根', '鸡蛋 2个', '木耳 1把', '红薯粉丝 1卷']","['植物油 少许', '盐 1.5匙', '鸡精 1匙', '香醋 1勺', '蒜 3瓣']","['减肥人群 建议多吃', '高血糖人群 控制少吃', '高血脂人群 建议多吃', '高血压人群 控制少吃', '儿童 控制少吃']",5.11克,4.4克,78.1大卡
795,干煸茄子,3.672, 462 收藏 , 5404 浏览,干煸,家常味,10分钟,初级入门,"['茄子 300克', '海米 50克']","['小葱 100克', '大蒜 20克', '盐 少量', '调和油 15毫升']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",3.22克,3.3克,53.8大卡
2005,香煎孜然马鲛鱼,4.705, 1361 收藏 , 10497 浏览,煎,其它口味,30分钟,未知,['马鲛鱼 500克'],"['油 30毫升', '生抽 30毫升', '盐 4克', '孜然粉 3克', '姜 1块', '葱 1根', '蒜 2瓣', '葱姜料酒 10毫升', '白醋 10毫升']","['减肥人群 建议多吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",1.19克,2.5克,96.8大卡
4861,木须肉,4.472, 443 收藏 , 4605 浏览,炒,家常味,10分钟,初级入门,"['鸡蛋 3个', '黄瓜 1根', '猪里脊 100克', '木耳 少许']","['植物油 适量', '盐 数量', '葱花 少许', '胡萝卜片 少许', '胡椒粉 少许']","['高血脂人群 建议多吃', '减肥人群 建议多吃', '高血压人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",2.38克,5.3克,94.2大卡
1528,蚝油生菜,4.076, 3 收藏 , 4594 浏览,炒,家常味,15分钟,高级厨师,"['生菜 400克', '瘦肉 20克', '虾仁 20克']","['川天椒 5克', '大蒜 5克', '蚝油 3克', '淀粉 3克', '盐 3克', '生抽 2克', '糖 3克']","['减肥人群 建议多吃', '高血糖人群 建议多吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",1.82克,0.7克,23.7大卡
2092,雪菜鸡丝面,4.999, 3 收藏 , 4391 浏览,煮,家常味,15分钟,新手尝试,"['面条 500克', '腌制雪里红 300克', '鸡胸肉 200克']","['葱姜 适量', '淀粉 1勺', '盐 适量', '黄豆酱 1勺']","['高血压人群 建议多吃', '高血糖人群 控制少吃', '减肥人群 建议多吃', '高血脂人群 建议多吃', '儿童 建议多吃']",9.31克,0.7克,84.9大卡
935,腊肠蒸娃娃菜,4.278, 17 收藏 , 14163 浏览,蒸,家常味,30分钟,新手尝试,"['腊肠 3根', '娃娃菜 2棵']","['生抽 2勺', '姜 2片', '葱 1棵']","['高血脂人群 控制少吃', '高血压人群 控制少吃', '减肥人群 尽量不吃', '高血糖人群 控制少吃', '儿童 控制少吃']",7.07克,29克,353.5大卡
5616,红烧啤酒鸭炖土豆,4.677, 2300 收藏 , 92248 浏览,炖,家常味,30分钟,新手尝试,"['土豆 2个', '鸭腿 2个', '啤酒 2瓶']","['油 0.5小勺', '盐 1勺', '冰糖 8克', '生抽 1勺', '老抽 1勺', '葱 1段', '姜 3片', '干辣椒 5个', '葱 5瓣', '八角 1个']","['高血脂人群 控制少吃', '高血压人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 控制少吃']",1.19克,12.5克,158大卡
677,西红柿炒鸡蛋,4.452, 0 收藏 , 3499 浏览,炒,家常味,10分钟,新手尝试,"['西红柿 5个', '鸡蛋 3个']","['油 适量', '酱油 1小勺', '盐 少许', '葱姜 少许', '糖 1勺']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",3.36克,2.1克,43.6大卡
12191,鸡蛋饼卷火腿,3.927, 4 收藏 , 2609 浏览,煎,家常味,15分钟,未知,"['火腿肠 4条', '鸡蛋 2个']","['黑芝麻 少许', '面粉 适量', '盐 适量', '白芝麻 少许', '油 少许']","['高血压人群 控制少吃', '高血脂人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 尽量不吃', '儿童 控制少吃']",12.6克,13.4克,238.8大卡
11636,海虾木耳炒白菜,4.575, 7 收藏 , 5683 浏览,炒,咸鲜味,15分钟,未知,"['海虾 6只', '大白菜 300克', '木耳 10朵', '香菜 1颗', '紫皮蒜 10克', '花生油 30克']","['葱 3克', '姜 2片', '蚝油 15克', '鸡精 0.5克', '花椒 1克', '小米辣 2个', '盐 适量']","['减肥人群 建议多吃', '高血糖人群 建议多吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 控制少吃']",2.73克,4克,58.5大卡
7500,腐乳酱鸡翅,4.834, 4 收藏 , 8520 浏览,酱,酱香味,30分钟,未知,"['鸡翅 800克', '腐乳 适量']","['生抽 少许', '老抽 少许', '葱姜 少许', '大料 少许', '桂皮 少许', '香叶 少许']","['高血脂人群 控制少吃', '减肥人群 控制少吃', '高血压人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",4.2克,11.2克,198.4大卡
14775,鸡翅炖土豆,4.469, 2 收藏 , 4044 浏览,炖,家常味,15分钟,初级入门,"['鸡翅 2只', '土豆 250克', '胡萝卜 100克']","['姜 10克', '大蒜 20克', '花椒 少量', '八角 少量', '调和油 10毫升', '花雕酒 5毫升', '淡味生抽 10毫升', '盐 少量']","['减肥人群 控制少吃', '高血糖人群 控制少吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",9.66克,4.4克,111.5大卡
1328,高笋炒肉片,3.672, 6 收藏 , 7302 浏览,炒,家常味,5分钟,新手尝试,"['高笋 500克', '猪肉 300克', '青椒 1个']","['盐 1点', '鸡精 1点', '姜 2片', '蒜 1个', '豆粉 1勺']","['高血压人群 建议多吃', '高血脂人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 建议多吃']",3.92克,12.8克,157.6大卡
10542,经典家常菜鱼香肉丝,4.824, 19 收藏 , 65548 浏览,炒,咸鲜味,15分钟,初级入门,"['猪肉(里脊) 200克', '冬笋 230克', '木耳 适量', '大蒜头 4瓣', '生姜 1小块', '葱 1根', '剁椒 1勺', '老干妈 1小勺']","['食用油 适量', '盐 少许', '淀粉 适量', '生抽 1勺', '蚝油 1勺', '糖 1勺', '醋 1勺']","['高血压人群 建议多吃', '高血脂人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 建议多吃']",4.41克,12.3克,152.4大卡
1308,荷兰豆沙拉,4.51, 378 收藏 , 6103 浏览,拌,家常味,15分钟,新手尝试,"['荷兰豆 10克', '樱桃萝卜 5克', '圣女果 5克', '面包 15克']",['沙拉酱 1克'],"['减肥人群 控制少吃', '高血糖人群 尽量不吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",18.69克,4.4克,162.2大卡
955,茄子鸡蛋羹,3.906, 5 收藏 , 2996 浏览,蒸,咸鲜味,30分钟,中级掌勺,"['茄子 1根', '鸡蛋 4个']","['盐 适量', '油 适量', '蚝油 适量', '葱花 适量']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",2.66克,5.5克,90.8大卡
5152,粉蒸排骨,4.494, 9745 收藏 , 96237 浏览,蒸,五香味,15分钟,初级入门,"['排骨 500克', '蒸肉粉 50克', '姜 3块', '蒜 1瓣']","['糖 1茶匙', '白胡椒粉 少许', '老抽 1/4茶匙', '蚝油 1小勺', '生抽 1小勺', '料酒 1小勺', '高汤 适量']","['高血脂人群 控制少吃', '减肥人群 控制少吃', '高血压人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",1.61克,13.5克,166.7大卡
2445,韭菜鱿鱼香菇鹅蛋水饺,3.531, 5 收藏 , 5379 浏览,煮,咸鲜味,60分钟,未知,"['面粉 500克', '韭菜 200克', '营养 200克', '香菇 50克', '胡萝卜 30克', '鹅蛋 2个']","['油 2勺', '香油 1勺', '盐 2匙', '味精 0.2匙', '料酒 1勺']","['高血压人群 控制少吃', '高血糖人群 尽量不吃', '减肥人群 控制少吃', '高血脂人群 控制少吃', '儿童 控制少吃']",25.9克,5.9克,233.1大卡
3758,可乐鸡翅,3.458, 571 收藏 , 52772 浏览,炖,其他口味,30分钟,未知,"['鸡翅 10个', '可口可乐 1听（250毫升）']","['葱 食指长一节', '姜 一块', '花椒 8粒', '盐 1/2茶匙（2.5克）', '水 500毫升', '油 3汤匙（45毫升）', '老抽 1汤匙（15毫升）', '生抽 1汤匙（15毫升）']","['高血脂人群 建议多吃', '高血压人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",4.2克,4.1克,78.7大卡
5895,清蒸鸡肉,4.147, 16 收藏 , 6859 浏览,蒸,家常味,30分钟,初中水平,"['黑脚土鸡 700克', '红枣 5粒', '干虫草花 10克', '枸杞子 5克']","['生姜 20克', '胡椒粉 1克', '生抽 20毫升', '精盐 3克', '料酒 20毫升', '玉米淀粉 3克', '食用油 5毫升']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 建议多吃']",2.1克,5.9克,108.7大卡
13060,素冒菜,3.654, 16 收藏 , 27696 浏览,煮,香辣味,15分钟,中级掌勺,"['西兰花 1颗', '茶树菇 150克', '甜椒 2个']","['植物油 30克', '火锅底料 1包', '麻辣调料 1包', '香菜 1颗']","['减肥人群 建议多吃', '高血糖人群 控制少吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 控制少吃']",8.68克,0.8克,61.8大卡
3054,水煮肉片,3.334, 2 收藏 , 2193 浏览,煮,香辣味,15分钟,新手尝试,"['猪肉 300克', '娃娃菜 2颗']","['姜 1个', '蒜 2个', '豆瓣酱 1勺', '辣椒 6颗']","['减肥人群 控制少吃', '高血糖人群 控制少吃', '高血脂人群 控制少吃', '高血压人群 控制少吃', '儿童 控制少吃']",2.24克,21克,231.6大卡
8247,咸香酥脆的咸蛋黄脆皮虾,4.8, 0 收藏 , 3653 浏览,煎,咸鲜味,30分钟,未知,['虾 300克'],"['咸蛋黄酱 2勺', '料酒 1勺', '姜 3片', '白胡椒粉 1克', '淀粉 1勺', '盐 2克']","['高血压人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '高血脂人群 建议多吃', '儿童 建议多吃']",3.85克,0.8克,96.1大卡
7556,肉末豆腐蒸蛋的家常做法，鲜香滑嫩超好吃,3.176, 510 收藏 , 5068 浏览,蒸,家常味,30分钟,初级入门,"['鸡蛋 2个', '日本豆腐 2个', '猪肉馅 少许']","['盐 少许', '现磨胡椒粉 少许', '葱花 少许', '植物油 少许', '鸡汁 1勺', '温开水 150克左右', '白芝麻 少许']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 建议多吃']",2.24克,7.4克,100.4大卡
13837,电饭锅焗鸡翅,3.554, 6 收藏 , 7729 浏览,焗,咸鲜味,60分钟,未知,['鸡翅 五个'],"['生抽 一勺', '蚝油 一勺', '老抽 半勺', '蜂蜜 一勺', '姜 适量', '葱 适量', '料酒 一勺']","['高血脂人群 控制少吃', '高血压人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 建议多吃']",5.6克,10.1克,189.9大卡
12476,双椒炒肉,3.16, 2 收藏 , 6781 浏览,炒,香辣味,15分钟,未知,"['辣椒 2个', '猪肉 适量']","['油 适量', '盐 适量', '葱 适量', '姜 适量', '酱油 适量']","['高血压人群 尽量不吃', '高血脂人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",2.87克,26.2克,282.2大卡
9608,鹌鹑蛋豆腐炖黑鱼,4.11, 6 收藏 , 6804 浏览,炖,咸鲜味,30分钟,未知,"['黑鱼 2条', '豆腐 1块', '鹌鹑蛋 10个', '葱 5克', '姜 5克', '蒜 5克', '香菜 3克', '花椒 3克', '八角 3克']","['油 1勺', '一品鲜酱油 1勺', '料酒 1勺', '糖 0.5勺', '盐 2匙', '味精 0.2匙']","['减肥人群 建议多吃', '高血糖人群 建议多吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",1.75克,2.7克,91.8大卡
11367,角瓜蒸腊肠,3.924, 15 收藏 , 7402 浏览,蒸,咸鲜味,30分钟,中级掌勺,"['角瓜 1个（约400克）', '腊肠 100克']","['味极鲜 10克', '蚝油 半汤勺', '小葱 1根', '盐 半小勺']","['高血脂人群 控制少吃', '高血压人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",4.83克,16.2克,203.9大卡
591,青椒胡萝卜丝炒虾仁,3.345, 351 收藏 , 3718 浏览,炒,家常味,15分钟,初中水平,"['虾仁 8只', '胡萝卜 1根', '青椒 2个']","['小酒「道系青年」 适量', '食盐 1茶勺', '生抽 1茶勺']","['高血压人群 建议多吃', '高血糖人群 建议多吃', '减肥人群 建议多吃', '高血脂人群 建议多吃', '儿童 建议多吃']",3.71克,0.3克,28.3大卡
9559,奥尔良煎鸡翅,3.023, 542 收藏 , 4809 浏览,烤,家常味,10分钟,新手尝试,"['鸡中翅 500克', '奥尔良烤肉料 30克']","['食用油 适量', '蜂蜜 5克']","['高血脂人群 建议多吃', '减肥人群 控制少吃', '高血压人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",2.59克,9.6克,153.8大卡
1338,苦瓜炒肉丝,4.553, 367 收藏 , 4611 浏览,炒,家常味,10分钟,初中水平,"['苦瓜 2根', '猪肉 1块']","['油 适量', '盐 适量', '味极鲜酱油 0.5勺']","['高血脂人群 控制少吃', '高血压人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 建议多吃']",2.8克,13克,150.9大卡
9692,肉片炖茄子,3.192, 387 收藏 , 2431 浏览,炖,家常味,30分钟,未知,"['茄子 2个', '猪肉 适量']","['土豆 一个', '料酒 少许', '十三香 少许', '酱油 少许', '盐 少许', '鸡精 少许', '葱姜蒜 少许', '玉米油 适量']","['减肥人群 建议多吃', '高血糖人群 建议多吃', '高血脂人群 建议多吃', '高血压人群 控制少吃', '儿童 控制少吃']",4.9克,4.6克,77.2大卡
9857,家常宫保鸡丁,3.542, 14 收藏 , 9434 浏览,炒,家常味,10分钟,初中水平,"['鸡胸肉 300克', '花生仁（油炸） 100克']","['辣椒(红，尖，干) 3克', '花椒 5克', '姜 3克', '葱白 30克', '豆瓣酱 10克', '料酒 10毫升', '淀粉 5克']","['高血脂人群 控制少吃', '减肥人群 控制少吃', '高血压人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",5.18克,11克,211.7大卡
1735,羊蝎子火锅,3.712, 392 收藏 , 3989 浏览,炖,家常味,60分钟,未知,['羊蝎子 1000克'],"['姜片 适量', '蒜瓣 适量', '干辣椒 适量', '黄豆酱 适量', '花椒 适量', '八角 一粒']","['高血脂人群 控制少吃', '减肥人群 控制少吃', '高血压人群 建议多吃', '高血糖人群 建议多吃', '儿童 控制少吃']",0.77克,12.5克,182.8大卡
